imd_decile,age_group,age_idx,adm_base,adm_closed,adm_reduction,adm_pct_red,death_base,death_closed,death_reduction,death_pct_red,adm_avoided_abs,death_avoided_abs
8,40 to 44,10,0.07752561813750003,0.0020168180213419994,0.07550880011615803,97.3985141043765,0.004567027250059292,1.2390830862969192e-4,0.0044431189414296,97.28689359959297,16.335199561804203,0.9612023297077082
8,45 to 49,11,0.12035911580651748,0.003373282174501196,0.11698583363201628,97.19731891357203,0.008662294976217382,2.532596501017762e-4,0.008409035326115605,97.07629847751538,27.16762568068675,1.9528306717391979
8,50 to 54,12,0.13280079366221356,0.0037681128960143063,0.12903268076619925,97.16258254781313,0.011563637553237503,3.4257047118520017e-4,0.011221067082052302,97.03751981495398,32.14830890713335,2.7957129052842244
8,55 to 59,13,0.21654345348830342,0.006197226711549931,0.2103462267767535,97.13811403128626,0.02348254785140985,7.014344735464816e-4,0.022781113377863368,97.01295413945311,51.413073474927295,5.568186669589355
8,60 to 64,14,0.4085341011677501,0.01134960141958595,0.3971844997481641,97.22187171471258,0.05442965368671518,0.0015776776471928624,0.05285197603952232,97.10143728587065,83.17328381482746,11.0675829648359
8,65 to 69,15,0.5059057068968117,0.013997741612581731,0.49190796528423,97.23313229683792,0.08190409400386003,0.002361964322117727,0.0795421296817423,97.11618283451568,92.44373730142473,14.94826727687993
8,70 to 74,16,1.0295442193941529,0.028531618710755987,1.0010126006833968,97.22871362168924,0.19361600040076993,0.005590937465144933,0.188025062935625,97.11235773202,199.41939995446725,37.45791531637529
8,75+,17,2.41653905566135,0.06807659098242874,2.348462464678921,97.182888858223,0.5517726528658866,0.01619351886399627,0.5355791340018904,97.06518277412125,818.4988981355187,186.66294975459877
9,Under 1,1,0.00198467606743221,4.359331920671322e-5,0.0019410827482254968,97.80350456570403,7.340220894284305e-5,1.698787324022099e-6,7.170342161882095e-5,97.68564550237868,0.061872736198344484,0.002285573293769025
9,1 to 4,2,0.009600750623222892,1.8108687140726122e-4,0.00941966375181563,98.11382590264101,3.5518189694572384e-4,7.057004649430193e-6,3.4812489229629366e-4,98.01312941055986,1.3594401919587757,0.05024117451301615
9,5 to 9,3,0.028853138778990588,3.1416079907256334e-4,0.028538977979918025,98.91117288320355,0.0010954871038245237,1.251417892402702e-5,0.0010829729249004967,98.85766077205857,5.771193064382376,0.21900033832667734
9,10 to 14,4,0.008417282197150197,9.451197102438403e-5,0.008322770226125813,98.87716760813386,3.1090313810335537e-4,3.6659562877201657e-6,3.072371818156352e-4,98.82086867630733,1.6967581711876965,0.06263625987197578
9,15 to 19,5,0.002792961225230077,4.045051814769625e-5,0.0027525107070823806,98.5516978258671,8.015754729861163e-5,1.2201344468964512e-6,7.893741285171518e-5,98.47782961428314,0.4986555046762283,0.014300607566076122
9,20 to 24,6,0.0033436833615177524,7.63555933644313e-5,0.0032673277681533213,97.71642272581181,1.1080146765120534e-4,2.6672595917671793e-6,1.0813420805943816e-4,97.59275788641762,0.580650317890936,0.019216976912017913
9,25 to 29,7,0.018452188735562976,4.513370980985969e-4,0.018000851637464378,97.55401863395893,7.810001621669998e-4,2.0144224159976455e-5,7.608559380070234e-4,97.4207144715459,3.4051217008679786,0.14392691623266557
9,30 to 34,8,0.02483358991965545,0.0019371527437701986,0.02289643717588525,92.19946552215164,0.0011759917968239798,9.673888822211238e-5,0.0010792529086018673,91.77384668129687,4.488740595190406,0.21158254037972263
9,35 to 39,9,0.03817109304799455,8.310809357739078e-4,0.03734001211222064,97.8227478717234,0.0019607908053909063,4.499760582012735e-5,0.001915793199570779,97.70512970091389,7.8945995333361605,0.40504593447494197
9,40 to 44,10,0.06352135820027396,0.0014461186179357348,0.06207523958233823,97.72341357472817,0.0037176160804780504,8.919632445490167e-5,0.003628419756023149,97.6007117861554,13.59448810052197,0.7946245480297752
9,45 to 49,11,0.09834431705423864,0.002422424959320539,0.09592189209491811,97.53679212802452,0.007031277028351872,1.8258863881758246e-4,0.00684868838953429,97.40319378569015,22.754089651186664,1.6246100468316402
9,50 to 54,12,0.10609862877914224,0.002667986436771679,0.10343064234237055,97.48537142518077,0.009178240399207968,2.4349775883736988e-4,0.008934742640370598,97.34701044812051,26.21132251511129,2.2642363581293723
9,55 to 59,13,0.17503981765581433,0.004421602492735868,0.17061821516307846,97.47394475614102,0.018858603377044463,5.024174033605292e-4,0.018356185973683933,97.33587162678178,42.199597555785374,4.540099426126465
9,60 to 64,14,0.3269773765722129,0.008042646207447405,0.3189347303647655,97.54030499242471,0.04328540499916575,0.0011222781010294218,0.042163126898136324,97.40725978871849,67.22998167162662,8.887794205849614
9,65 to 69,15,0.4084157822784294,0.009943822389425367,0.398471959889004,97.56526980080157,0.06570329886776323,0.0016843198565401631,0.06401897901122307,97.43647596762214,75.74563754690152,12.169384218798108
9,70 to 74,16,0.8784906876370998,0.021326478033721712,0.8571642096033781,97.57237289662295,0.16418891476551908,0.004195033596159145,0.15999388116935995,97.44499584387282,175.59735810982966,32.77610349605865
9,75+,17,2.154210883056148,0.05394016552550278,2.100270717530645,97.4960591857665,0.48894000207040805,0.012877295634273906,0.47606270643613413,97.3662830654589,759.8413721226744,172.2311971764126
10,Under 1,1,0.001691784523847859,2.7631948983437148e-5,0.0016641525748644218,98.36669808749699,6.265160251766198e-5,1.0793906372638366e-6,6.157221188039814e-5,98.27715398507237,0.051191370962313396,0.0018940366327867572
10,1 to 4,2,0.00891459045632488,1.2415505632940393e-4,0.008790435399995477,98.60728255619061,3.3025387034028327e-4,4.849962698180279e-6,3.25403907642103e-4,98.5314440999032,1.3092041866552038,0.04846405654027373
10,5 to 9,3,0.030094252592787245,2.337310684058162e-4,0.029860521524381428,99.22333652352664,0.0011443571992923386,9.332974409348629e-6,0.00113502422488299,99.18443520824441,6.6744833500866365,0.25370287939347835
10,10 to 14,4,0.009898315036639484,7.548649279474528e-5,0.009822828543844739,99.23738037721243,3.6646526385619927e-4,2.935442118094974e-6,3.635298217381043e-4,99.19898489499217,2.3405712508442313,0.08662142943723809
10,15 to 19,5,0.0035917762602823847,3.485987152111785e-5,0.003556916388761267,99.02945314532545,1.0335450979432968e-4,1.0542478610018852e-6,1.0230026193332779e-4,98.97996917299517,0.8017787876897116,0.023059912302804672
10,20 to 24,6,0.003167777813725341,5.189784731142397e-5,0.003115879966413917,98.3616954735095,1.0514213637889462e-4,1.8175340659527962e-6,1.0332460231294182e-4,98.27135520681922,0.5770588586059547,0.019135646340459774
10,25 to 29,7,0.014400959549175203,2.577239553706899e-4,0.014143235593804513,98.21036956259313,6.103320790897489e-4,1.153193897801061e-5,5.988001401117382e-4,98.110546803437,2.3886991059054408,0.1011333898678413
10,30 to 34,8,0.019137525767617545,0.0016874660630366914,0.017450059704580852,91.18242303876063,9.082360089393127e-4,8.434564491063689e-5,8.238903640286758e-4,90.71324588758154,3.028305533991344,0.14297898064699552
10,35 to 39,9,0.03248863394612613,5.119064542070896e-4,0.031976727491919044,98.42435217480688,0.0016713393072454294,2.778769146041815e-5,0.0016435516157850111,98.3373997524048,6.644761752464113,0.3415299116374158
10,40 to 44,10,0.059071923863427106,9.71634518166079e-4,0.05810028934526103,98.3551669649147,0.0034626410298976723,6.008431895307497e-5,0.003402556710944597,98.26478348652702,13.880002368404218,0.8128616180530743
10,45 to 49,11,0.09449038714447712,0.0016794431635668984,0.09281094398091022,98.22263066718205,0.006766380422639193,1.2691313430983613e-4,0.006639467288329357,98.12435709518776,25.06403721266063,1.7930197458303876
10,50 to 54,12,0.09707516400675405,0.0017837388769825929,0.09529142512977146,98.16251778172789,0.00840945493579238,1.632066710874149e-4,0.008246248264704964,98.05924792589381,26.83238707215703,2.321998280856202
10,55 to 59,13,0.15878384352452923,0.002926021283517896,0.15585782224101133,98.1572298424267,0.017129210795238287,3.3332995376503873e-4,0.016795880841473248,98.05402620266837,42.87415131590564,4.620295127489342
10,60 to 64,14,0.29294784220492426,0.005300468021636947,0.2876473741832873,98.19064445679406,0.038828493802798715,7.414842812572053e-4,0.03808700952154151,98.09036043215316,67.12428199021993,8.887837667724078
10,65 to 69,15,0.3717382501378474,0.006579423906002405,0.365158826231845,98.23009230189182,0.059882230866965196,0.0011172368591942441,0.05876499400777095,98.13427649067333,76.41004872117352,12.296665814076006
10,70 to 74,16,0.8524980740228655,0.014772320962986737,0.8377257530598787,98.26717251180669,0.15957326416718404,0.0029131543053910656,0.15666010986179296,98.17440952869211,190.6191010913672,35.64699928306407
10,75+,17,2.2655562352239156,0.041407685698079004,2.2241485495258364,98.17229495104603,0.5149087281876689,0.009908717707199829,0.505000010480469,98.07563609533759,905.9276877511885,205.6937662308706
