lsoa_code,urban_rural
E01011240,Urban
E01011241,Urban
E01011242,Urban
E01011243,Urban
E01011244,Urban
E01011245,Urban
E01011246,Urban
E01011247,Urban
E01011248,Urban
E01011249,Urban
E01011250,Urban
E01011251,Urban
E01011252,Urban
E01011253,Urban
E01011254,Urban
E01011255,Urban
E01011256,Urban
E01011257,Urban
E01011258,Urban
E01011259,Urban
E01011260,Urban
E01011261,Urban
E01011262,Urban
E01011263,Urban
E01011264,Urban
E01011265,Urban
E01011266,Urban
E01011267,Urban
E01011268,Urban
E01011269,Urban
E01011270,Urban
E01011271,Urban
E01011272,Urban
E01011273,Urban
E01011274,Urban
E01011275,Urban
E01011276,Urban
E01011277,Urban
E01011278,Urban
E01011279,Urban
E01011280,Urban
E01011281,Urban
E01011282,Urban
E01011283,Urban
E01011284,Urban
E01011286,Urban
E01011287,Urban
E01011292,Urban
E01011293,Urban
E01011294,Urban
E01011295,Urban
E01011296,Rural
E01011297,Rural
E01011298,Rural
E01011299,Urban
E01011300,Urban
E01011301,Urban
E01011302,Urban
E01011303,Urban
E01011304,Urban
E01011305,Urban
E01011306,Urban
E01011307,Urban
E01011308,Urban
E01011309,Rural
E01011310,Rural
E01011311,Rural
E01011312,Urban
E01011313,Urban
E01011314,Urban
E01011315,Urban
E01011316,Urban
E01011317,Urban
E01011318,Urban
E01011319,Urban
E01011320,Urban
E01011321,Urban
E01011322,Urban
E01011323,Urban
E01011324,Urban
E01011325,Urban
E01011326,Urban
E01011327,Urban
E01011328,Urban
E01011329,Urban
E01011330,Urban
E01011331,Urban
E01011332,Urban
E01011333,Urban
E01011334,Urban
E01011335,Urban
E01011336,Urban
E01011337,Urban
E01011338,Urban
E01011339,Urban
E01011340,Urban
E01011341,Urban
E01011342,Urban
E01011343,Urban
E01011344,Urban
E01011345,Urban
E01011346,Urban
E01011347,Urban
E01011348,Urban
E01011349,Urban
E01011350,Urban
E01011351,Urban
E01011352,Urban
E01011353,Urban
E01011354,Urban
E01011355,Urban
E01011356,Urban
E01011357,Urban
E01011358,Urban
E01011359,Urban
E01011360,Urban
E01011361,Urban
E01011362,Urban
E01011363,Urban
E01011364,Urban
E01011366,Urban
E01011368,Urban
E01011369,Urban
E01011370,Urban
E01011371,Urban
E01011372,Urban
E01011373,Urban
E01011374,Urban
E01011375,Urban
E01011376,Urban
E01011377,Urban
E01011378,Urban
E01011379,Urban
E01011380,Urban
E01011381,Urban
E01011382,Urban
E01011383,Urban
E01011384,Urban
E01011385,Urban
E01011386,Urban
E01011388,Urban
E01011390,Rural
E01011391,Rural
E01011392,Urban
E01011393,Rural
E01011394,Rural
E01011395,Rural
E01011396,Urban
E01011397,Urban
E01011398,Urban
E01011399,Urban
E01011400,Urban
E01011401,Urban
E01011402,Urban
E01011403,Urban
E01011404,Urban
E01011405,Urban
E01011406,Urban
E01011407,Urban
E01011408,Urban
E01011409,Urban
E01011410,Urban
E01011411,Urban
E01011412,Urban
E01011413,Urban
E01011414,Urban
E01011415,Urban
E01011416,Urban
E01011417,Urban
E01011418,Urban
E01011419,Urban
E01011420,Urban
E01011421,Urban
E01011422,Urban
E01011423,Urban
E01011424,Urban
E01011425,Urban
E01011426,Urban
E01011427,Urban
E01011428,Urban
E01011429,Urban
E01011430,Urban
E01011431,Urban
E01011432,Urban
E01011433,Urban
E01011434,Urban
E01011435,Urban
E01011440,Urban
E01011441,Urban
E01011442,Urban
E01011443,Urban
E01011444,Urban
E01011445,Urban
E01011446,Urban
E01011447,Urban
E01011448,Urban
E01011449,Urban
E01011450,Urban
E01011451,Urban
E01011452,Urban
E01011453,Urban
E01011454,Urban
E01011455,Urban
E01011456,Urban
E01011457,Urban
E01011458,Urban
E01011459,Urban
E01011460,Urban
E01011461,Urban
E01011462,Urban
E01011463,Urban
E01011464,Urban
E01011465,Urban
E01011466,Urban
E01011467,Urban
E01011468,Urban
E01011469,Urban
E01011470,Urban
E01011471,Urban
E01011472,Urban
E01011473,Urban
E01011474,Urban
E01011475,Urban
E01011476,Urban
E01011477,Urban
E01011478,Urban
E01011479,Urban
E01011480,Urban
E01011481,Urban
E01011482,Urban
E01011483,Urban
E01011484,Urban
E01011485,Urban
E01011488,Urban
E01011489,Urban
E01011490,Urban
E01011491,Urban
E01011492,Urban
E01011493,Urban
E01011494,Urban
E01011496,Urban
E01011497,Urban
E01011499,Urban
E01011500,Urban
E01011502,Urban
E01011504,Urban
E01011505,Urban
E01011506,Urban
E01011507,Urban
E01011508,Urban
E01011509,Urban
E01011510,Urban
E01011511,Urban
E01011512,Urban
E01011513,Urban
E01011514,Urban
E01011515,Urban
E01011516,Urban
E01011517,Urban
E01011518,Urban
E01011519,Urban
E01011520,Urban
E01011521,Urban
E01011522,Urban
E01011523,Urban
E01011524,Urban
E01011525,Urban
E01011526,Urban
E01011527,Urban
E01011528,Urban
E01011529,Urban
E01011530,Urban
E01011531,Urban
E01011532,Urban
E01011533,Urban
E01011534,Urban
E01011535,Urban
E01011536,Urban
E01011537,Urban
E01011538,Urban
E01011540,Urban
E01011541,Urban
E01011545,Urban
E01011546,Urban
E01011547,Urban
E01011548,Urban
E01011549,Urban
E01011550,Urban
E01011551,Urban
E01011552,Urban
E01011553,Urban
E01011554,Urban
E01011555,Urban
E01011556,Urban
E01011557,Urban
E01011558,Urban
E01011559,Urban
E01011560,Urban
E01011561,Urban
E01011562,Urban
E01011563,Urban
E01011564,Urban
E01011565,Urban
E01011566,Urban
E01011567,Urban
E01011568,Urban
E01011569,Urban
E01011570,Rural
E01011571,Urban
E01011572,Urban
E01011573,Urban
E01011574,Urban
E01011576,Rural
E01011578,Urban
E01011579,Urban
E01011580,Urban
E01011581,Urban
E01011582,Urban
E01011583,Urban
E01011584,Urban
E01011585,Urban
E01011586,Urban
E01011587,Urban
E01011588,Urban
E01011589,Urban
E01011590,Urban
E01011591,Urban
E01011592,Urban
E01011593,Urban
E01011594,Urban
E01011595,Urban
E01011596,Urban
E01011597,Urban
E01011598,Urban
E01011599,Urban
E01011600,Urban
E01011601,Urban
E01011602,Urban
E01011603,Urban
E01011604,Urban
E01011605,Urban
E01011606,Urban
E01011607,Urban
E01011608,Urban
E01011609,Urban
E01011610,Urban
E01011611,Urban
E01011612,Urban
E01011613,Urban
E01011614,Urban
E01011615,Urban
E01011616,Urban
E01011617,Urban
E01011618,Urban
E01011620,Urban
E01011621,Urban
E01011622,Urban
E01011623,Urban
E01011624,Urban
E01011625,Urban
E01011626,Urban
E01011627,Urban
E01011628,Urban
E01011629,Urban
E01011630,Urban
E01011632,Urban
E01011633,Urban
E01011634,Urban
E01011635,Urban
E01011636,Urban
E01011637,Urban
E01011638,Urban
E01011639,Urban
E01011641,Urban
E01011642,Urban
E01011643,Urban
E01011644,Urban
E01011645,Urban
E01011646,Urban
E01011647,Urban
E01011648,Urban
E01011649,Rural
E01011650,Urban
E01011651,Urban
E01011652,Urban
E01011653,Urban
E01011654,Urban
E01011655,Urban
E01011656,Urban
E01011657,Urban
E01011658,Urban
E01011659,Urban
E01011660,Urban
E01011661,Urban
E01011662,Urban
E01011663,Urban
E01011664,Urban
E01011665,Urban
E01011666,Urban
E01011667,Urban
E01011668,Urban
E01011669,Urban
E01011670,Urban
E01011671,Urban
E01011673,Urban
E01011677,Urban
E01011678,Urban
E01011681,Urban
E01011684,Urban
E01011685,Urban
E01011686,Urban
E01011687,Urban
E01011688,Urban
E01011689,Urban
E01011690,Urban
E01011691,Urban
E01011692,Urban
E01011693,Urban
E01011694,Urban
E01011695,Urban
E01011696,Urban
E01011697,Rural
E01011698,Urban
E01011699,Urban
E01011700,Urban
E01011701,Urban
E01011702,Urban
E01011703,Urban
E01011704,Urban
E01011705,Urban
E01011706,Urban
E01011707,Rural
E01011708,Rural
E01011709,Rural
E01011710,Rural
E01011711,Rural
E01011712,Rural
E01011713,Rural
E01011714,Urban
E01011715,Rural
E01011716,Urban
E01011717,Urban
E01011718,Urban
E01011719,Rural
E01011720,Urban
E01011721,Urban
E01011722,Urban
E01011723,Urban
E01011724,Urban
E01011725,Urban
E01011726,Urban
E01011727,Urban
E01011728,Urban
E01011729,Urban
E01011730,Urban
E01011731,Urban
E01011732,Urban
E01011733,Urban
E01011734,Urban
E01011735,Urban
E01011736,Urban
E01011737,Urban
E01011738,Urban
E01011739,Urban
E01011740,Urban
E01011741,Urban
E01011742,Urban
E01011743,Urban
E01011744,Urban
E01011745,Urban
E01011746,Urban
E01011747,Urban
E01011748,Urban
E01011749,Urban
E01011750,Urban
E01011751,Urban
E01011752,Urban
E01011753,Urban
E01011754,Urban
E01011755,Urban
E01011756,Urban
E01011757,Urban
E01011758,Urban
E01011759,Urban
E01011760,Urban
E01011761,Urban
E01011762,Urban
E01011763,Urban
E01011764,Urban
E01011765,Rural
E01011766,Rural
E01011767,Rural
E01011768,Rural
E01011769,Rural
E01011770,Rural
E01011771,Rural
E01011772,Rural
E01011773,Rural
E01011774,Rural
E01011775,Urban
E01011776,Rural
E01011777,Urban
E01011778,Urban
E01011779,Urban
E01011780,Urban
E01011781,Urban
E01011782,Urban
E01011783,Urban
E01011784,Rural
E01011785,Rural
E01011786,Rural
E01011787,Rural
E01011788,Rural
E01011789,Rural
E01011790,Rural
E01011791,Rural
E01011792,Rural
E01011793,Urban
E01011794,Urban
E01011795,Urban
E01011796,Urban
E01011797,Urban
E01011798,Urban
E01011799,Urban
E01011800,Urban
E01011801,Urban
E01011802,Urban
E01011803,Urban
E01011804,Urban
E01011805,Urban
E01011806,Urban
E01011807,Urban
E01011808,Urban
E01011809,Urban
E01011810,Urban
E01011811,Urban
E01011812,Urban
E01011813,Urban
E01011814,Urban
E01011815,Rural
E01011816,Urban
E01011817,Rural
E01011818,Rural
E01011819,Urban
E01011820,Urban
E01011821,Urban
E01011822,Urban
E01011823,Urban
E01011824,Urban
E01011825,Urban
E01011826,Urban
E01011827,Urban
E01011828,Urban
E01011829,Urban
E01011830,Urban
E01011831,Urban
E01011832,Urban
E01011833,Urban
E01011834,Urban
E01011835,Urban
E01011836,Urban
E01011837,Urban
E01011838,Urban
E01011839,Urban
E01011840,Urban
E01011841,Urban
E01011842,Urban
E01011843,Urban
E01011844,Urban
E01011845,Urban
E01011846,Urban
E01011847,Urban
E01011848,Urban
E01011849,Rural
E01011850,Urban
E01011851,Urban
E01011852,Urban
E01011853,Urban
E01011854,Rural
E01011855,Rural
E01011856,Rural
E01011857,Rural
E01011858,Rural
E01011859,Urban
E01011860,Urban
E01011861,Urban
E01011862,Urban
E01011863,Urban
E01011864,Urban
E01011865,Rural
E01011866,Urban
E01011867,Rural
E01011868,Urban
E01011869,Urban
E01011870,Urban
E01011871,Urban
E01011872,Urban
E01011873,Urban
E01011874,Urban
E01011875,Urban
E01011876,Urban
E01011877,Urban
E01011878,Urban
E01011879,Urban
E01011880,Urban
E01011881,Urban
E01011882,Urban
E01011883,Urban
E01011884,Urban
E01011885,Rural
E01011886,Urban
E01011887,Urban
E01011888,Urban
E01011889,Urban
E01011890,Urban
E01011891,Urban
E01011892,Urban
E01011893,Urban
E01011894,Urban
E01011895,Urban
E01011896,Urban
E01011897,Urban
E01011898,Urban
E01011899,Urban
E01011900,Urban
E01011901,Urban
E01011902,Urban
E01011903,Urban
E01011904,Urban
E01011905,Urban
E01011906,Urban
E01011907,Urban
E01011908,Urban
E01011909,Urban
E01011910,Urban
E01011911,Urban
E01011912,Urban
E01011913,Urban
E01011914,Urban
E01011915,Urban
E01011916,Urban
E01011917,Urban
E01011918,Urban
E01011919,Urban
E01011920,Urban
E01011921,Urban
E01011922,Urban
E01011923,Urban
E01011924,Urban
E01011925,Urban
E01011926,Urban
E01011927,Urban
E01011928,Urban
E01011929,Urban
E01011930,Urban
E01011931,Rural
E01011932,Rural
E01011933,Urban
E01011934,Urban
E01011935,Rural
E01011936,Urban
E01011937,Urban
E01011938,Urban
E01011939,Urban
E01011940,Urban
E01011941,Urban
E01011942,Rural
E01011943,Urban
E01011944,Urban
E01011945,Urban
E01011946,Urban
E01011947,Urban
E01011948,Urban
E01011949,Urban
E01011950,Urban
E01011951,Urban
E01011952,Urban
E01011953,Urban
E01011954,Urban
E01011955,Urban
E01011957,Urban
E01011959,Rural
E01011960,Urban
E01011961,Urban
E01011962,Urban
E01011963,Urban
E01011964,Urban
E01011965,Urban
E01011966,Urban
E01011967,Urban
E01011968,Urban
E01011969,Urban
E01011970,Urban
E01011971,Urban
E01011973,Urban
E01011974,Urban
E01011975,Urban
E01011976,Urban
E01011977,Urban
E01011978,Urban
E01011979,Urban
E01011980,Urban
E01011981,Urban
E01011982,Urban
E01011983,Urban
E01011984,Urban
E01011985,Urban
E01011986,Urban
E01011987,Urban
E01011988,Urban
E01011989,Urban
E01011990,Urban
E01011991,Urban
E01011992,Urban
E01011993,Urban
E01011994,Urban
E01011995,Urban
E01011996,Urban
E01011997,Urban
E01011998,Urban
E01011999,Urban
E01012000,Urban
E01012001,Urban
E01012002,Urban
E01012003,Urban
E01012005,Urban
E01012007,Urban
E01012008,Urban
E01012009,Urban
E01012010,Urban
E01012011,Urban
E01012012,Urban
E01012013,Urban
E01012014,Urban
E01012015,Urban
E01012016,Urban
E01012017,Urban
E01012018,Urban
E01012019,Urban
E01012020,Urban
E01012021,Urban
E01012022,Urban
E01012023,Urban
E01012024,Urban
E01012025,Urban
E01012026,Urban
E01012027,Urban
E01012030,Urban
E01012031,Urban
E01012032,Urban
E01012033,Urban
E01012034,Urban
E01012035,Urban
E01012036,Urban
E01012037,Urban
E01012038,Urban
E01012039,Urban
E01012040,Urban
E01012041,Urban
E01012042,Urban
E01012043,Urban
E01012044,Urban
E01012045,Urban
E01012046,Urban
E01012047,Urban
E01012048,Urban
E01012049,Urban
E01012050,Urban
E01012051,Urban
E01012052,Urban
E01012053,Urban
E01012054,Urban
E01012055,Urban
E01012056,Urban
E01012057,Urban
E01012058,Urban
E01012059,Urban
E01012060,Urban
E01012061,Urban
E01012062,Urban
E01012063,Urban
E01012064,Urban
E01012065,Urban
E01012066,Urban
E01012067,Urban
E01012068,Urban
E01012071,Urban
E01012073,Urban
E01012074,Urban
E01012075,Urban
E01012076,Urban
E01012077,Urban
E01012078,Urban
E01012079,Urban
E01012080,Urban
E01012081,Urban
E01012082,Urban
E01012083,Urban
E01012084,Urban
E01012085,Urban
E01012088,Urban
E01012089,Urban
E01012090,Urban
E01012091,Urban
E01012092,Urban
E01012093,Urban
E01012094,Urban
E01012095,Rural
E01012096,Rural
E01012097,Rural
E01012098,Rural
E01012099,Rural
E01012100,Urban
E01012101,Urban
E01012102,Urban
E01012105,Urban
E01012106,Urban
E01012107,Urban
E01012108,Urban
E01012109,Rural
E01012110,Urban
E01012111,Urban
E01012112,Urban
E01012113,Urban
E01012114,Urban
E01012117,Urban
E01012118,Urban
E01012119,Urban
E01012120,Urban
E01012121,Urban
E01012124,Urban
E01012127,Urban
E01012128,Urban
E01012129,Urban
E01012130,Urban
E01012131,Urban
E01012132,Rural
E01012134,Rural
E01012136,Rural
E01012137,Rural
E01012138,Urban
E01012139,Rural
E01012140,Rural
E01012141,Rural
E01012142,Urban
E01012143,Urban
E01012144,Urban
E01012145,Urban
E01012146,Urban
E01012147,Urban
E01012148,Urban
E01012149,Urban
E01012150,Urban
E01012151,Urban
E01012152,Urban
E01012154,Rural
E01012155,Rural
E01012156,Rural
E01012157,Rural
E01012158,Rural
E01012159,Rural
E01012160,Rural
E01012161,Rural
E01012162,Rural
E01012163,Rural
E01012164,Rural
E01012165,Rural
E01012167,Urban
E01012168,Urban
E01012170,Urban
E01012171,Urban
E01012172,Urban
E01012173,Urban
E01012174,Urban
E01012175,Urban
E01012176,Urban
E01012177,Urban
E01012178,Urban
E01012179,Urban
E01012180,Urban
E01012181,Rural
E01012182,Urban
E01012183,Urban
E01012184,Urban
E01012185,Urban
E01012186,Urban
E01012187,Urban
E01012188,Urban
E01012189,Urban
E01012190,Urban
E01012191,Urban
E01012192,Urban
E01012193,Urban
E01012194,Urban
E01012195,Urban
E01012196,Urban
E01012197,Urban
E01012198,Urban
E01012199,Urban
E01012200,Urban
E01012201,Urban
E01012202,Urban
E01012203,Urban
E01012204,Urban
E01012205,Urban
E01012206,Urban
E01012207,Urban
E01012208,Urban
E01012209,Urban
E01012210,Urban
E01012211,Urban
E01012212,Urban
E01012213,Urban
E01012214,Urban
E01012215,Urban
E01012216,Urban
E01012217,Urban
E01012218,Urban
E01012219,Urban
E01012223,Urban
E01012224,Urban
E01012225,Urban
E01012226,Urban
E01012227,Urban
E01012228,Urban
E01012230,Urban
E01012231,Urban
E01012232,Urban
E01012233,Urban
E01012234,Urban
E01012235,Rural
E01012236,Urban
E01012237,Urban
E01012238,Urban
E01012239,Urban
E01012240,Urban
E01012241,Urban
E01012242,Urban
E01012243,Urban
E01012244,Urban
E01012245,Urban
E01012246,Urban
E01012247,Urban
E01012248,Urban
E01012249,Urban
E01012250,Urban
E01012251,Urban
E01012252,Urban
E01012253,Urban
E01012254,Urban
E01012255,Urban
E01012256,Urban
E01012257,Urban
E01012258,Urban
E01012259,Urban
E01012260,Urban
E01012261,Urban
E01012262,Urban
E01012264,Urban
E01012266,Urban
E01012267,Urban
E01012268,Urban
E01012269,Rural
E01012270,Urban
E01012271,Urban
E01012272,Urban
E01012273,Urban
E01012274,Urban
E01012275,Urban
E01012276,Urban
E01012277,Urban
E01012278,Urban
E01012279,Urban
E01012280,Urban
E01012281,Urban
E01012282,Urban
E01012283,Urban
E01012284,Urban
E01012285,Urban
E01012286,Urban
E01012287,Urban
E01012288,Urban
E01012289,Urban
E01012290,Urban
E01012291,Urban
E01012292,Urban
E01012294,Rural
E01012295,Rural
E01012296,Urban
E01012297,Urban
E01012298,Urban
E01012299,Urban
E01012300,Urban
E01012301,Urban
E01012302,Urban
E01012303,Urban
E01012304,Urban
E01012305,Urban
E01012306,Urban
E01012307,Urban
E01012309,Urban
E01012310,Urban
E01012311,Urban
E01012312,Urban
E01012313,Urban
E01012314,Urban
E01012315,Urban
E01012316,Urban
E01012317,Urban
E01012318,Urban
E01012319,Urban
E01012323,Urban
E01012324,Urban
E01012325,Urban
E01012326,Urban
E01012327,Urban
E01012328,Urban
E01012329,Urban
E01012330,Urban
E01012331,Urban
E01012332,Urban
E01012333,Urban
E01012334,Rural
E01012335,Rural
E01012336,Urban
E01012337,Urban
E01012338,Rural
E01012339,Rural
E01012340,Urban
E01012341,Urban
E01012342,Urban
E01012343,Urban
E01012344,Rural
E01012345,Rural
E01012346,Rural
E01012347,Urban
E01012348,Urban
E01012349,Urban
E01012350,Urban
E01012351,Urban
E01012352,Urban
E01012353,Urban
E01012354,Urban
E01012355,Urban
E01012356,Urban
E01012357,Urban
E01012358,Urban
E01012359,Urban
E01012360,Urban
E01012361,Urban
E01012362,Urban
E01012363,Urban
E01012364,Urban
E01012365,Urban
E01012366,Rural
E01012367,Urban
E01012368,Urban
E01012369,Urban
E01012370,Urban
E01012371,Urban
E01012372,Urban
E01012373,Urban
E01012374,Urban
E01012375,Urban
E01012376,Urban
E01012377,Urban
E01012378,Urban
E01012379,Urban
E01012380,Urban
E01012381,Urban
E01012382,Urban
E01012383,Urban
E01012384,Urban
E01012385,Urban
E01012386,Urban
E01012387,Urban
E01012388,Urban
E01012389,Urban
E01012390,Urban
E01012391,Urban
E01012392,Urban
E01012393,Urban
E01012394,Urban
E01012395,Urban
E01012396,Urban
E01012397,Urban
E01012398,Urban
E01012399,Urban
E01012400,Urban
E01012401,Rural
E01012402,Urban
E01012403,Urban
E01012404,Urban
E01012405,Urban
E01012406,Urban
E01012407,Urban
E01012408,Urban
E01012409,Urban
E01012410,Urban
E01012411,Urban
E01012412,Urban
E01012413,Urban
E01012414,Urban
E01012415,Urban
E01012416,Urban
E01012417,Urban
E01012418,Urban
E01012419,Urban
E01012420,Urban
E01012421,Urban
E01012422,Urban
E01012423,Urban
E01012424,Urban
E01012425,Urban
E01012426,Urban
E01012427,Urban
E01012428,Urban
E01012429,Urban
E01012430,Urban
E01012431,Urban
E01012432,Urban
E01012433,Urban
E01012434,Urban
E01012435,Urban
E01012436,Urban
E01012437,Urban
E01012438,Urban
E01012439,Urban
E01012440,Urban
E01012441,Urban
E01012442,Urban
E01012443,Urban
E01012444,Urban
E01012445,Urban
E01012446,Urban
E01012447,Urban
E01012448,Rural
E01012449,Urban
E01012450,Urban
E01012451,Urban
E01012452,Urban
E01012453,Urban
E01012454,Urban
E01012455,Urban
E01012457,Urban
E01012458,Urban
E01012459,Urban
E01012460,Urban
E01012461,Urban
E01012462,Urban
E01012463,Urban
E01012464,Urban
E01012465,Urban
E01012466,Urban
E01012467,Rural
E01012468,Rural
E01012469,Rural
E01012470,Rural
E01012471,Rural
E01012472,Rural
E01012473,Rural
E01012474,Rural
E01012475,Rural
E01012476,Rural
E01012477,Rural
E01012478,Urban
E01012479,Urban
E01012480,Urban
E01012481,Urban
E01012482,Urban
E01012483,Urban
E01012485,Urban
E01012486,Urban
E01012487,Urban
E01012488,Urban
E01012489,Urban
E01012490,Urban
E01012491,Urban
E01012492,Urban
E01012493,Urban
E01012494,Urban
E01012495,Urban
E01012496,Urban
E01012497,Urban
E01012498,Urban
E01012499,Urban
E01012500,Urban
E01012501,Urban
E01012502,Urban
E01012503,Urban
E01012504,Urban
E01012505,Urban
E01012506,Urban
E01012507,Urban
E01012508,Urban
E01012509,Urban
E01012510,Urban
E01012511,Urban
E01012512,Urban
E01012513,Urban
E01012514,Urban
E01012515,Urban
E01012516,Urban
E01012517,Urban
E01012518,Urban
E01012519,Urban
E01012520,Urban
E01012521,Urban
E01012522,Urban
E01012523,Urban
E01012524,Urban
E01012525,Urban
E01012526,Urban
E01012527,Urban
E01012528,Urban
E01012529,Urban
E01012530,Urban
E01012531,Urban
E01012532,Urban
E01012533,Urban
E01012534,Urban
E01012535,Urban
E01012536,Urban
E01012537,Urban
E01012538,Urban
E01012539,Urban
E01012540,Urban
E01012541,Urban
E01012542,Urban
E01012543,Urban
E01012544,Urban
E01012545,Urban
E01012546,Urban
E01012547,Urban
E01012548,Urban
E01012549,Urban
E01012550,Urban
E01012551,Urban
E01012552,Urban
E01012553,Urban
E01012554,Rural
E01012555,Urban
E01012556,Urban
E01012557,Urban
E01012558,Urban
E01012559,Urban
E01012560,Urban
E01012561,Urban
E01012562,Urban
E01012563,Urban
E01012564,Urban
E01012565,Urban
E01012566,Urban
E01012567,Urban
E01012568,Urban
E01012569,Urban
E01012570,Urban
E01012571,Urban
E01012572,Urban
